SEQUENCE. Alphabet size: 400 #Attributes: 4 alphabet sizes: {100, 100, 100, 100}
#Multi_events: 10000 total #events: 40000
#Sequences: 1


ST Size: 347876  Total usage: 40000


Code Table
		--- sz: 1  len: 1  h: 1	{3.12}		STlen: 8.50635	sup: 110	usg: 110	cl: 8.50635	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.13}		STlen: 8.50635	sup: 110	usg: 110	cl: 8.50635	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.75}		STlen: 8.50635	sup: 110	usg: 110	cl: 8.50635	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.79}		STlen: 8.50635	sup: 110	usg: 110	cl: 8.50635	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.49}		STlen: 8.51953	sup: 109	usg: 109	cl: 8.51953	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.68}		STlen: 8.51953	sup: 109	usg: 109	cl: 8.51953	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.79}		STlen: 8.51953	sup: 109	usg: 109	cl: 8.51953	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.63}		STlen: 8.51953	sup: 109	usg: 109	cl: 8.51953	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.82}		STlen: 8.51953	sup: 109	usg: 109	cl: 8.51953	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.40}		STlen: 8.51953	sup: 109	usg: 109	cl: 8.51953	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.86}		STlen: 8.53282	sup: 108	usg: 108	cl: 8.53282	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.64}		STlen: 8.54625	sup: 107	usg: 107	cl: 8.54625	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.6}		STlen: 8.54625	sup: 107	usg: 107	cl: 8.54625	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.37}		STlen: 8.54625	sup: 107	usg: 107	cl: 8.54625	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.72}		STlen: 8.54625	sup: 107	usg: 107	cl: 8.54625	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.26}		STlen: 8.54625	sup: 107	usg: 107	cl: 8.54625	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.42}		STlen: 8.54625	sup: 107	usg: 107	cl: 8.54625	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.15}		STlen: 8.54625	sup: 107	usg: 107	cl: 8.54625	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.98}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.40}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.57}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.38}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.72}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.99}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.29}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.34}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{3.69}		STlen: 8.55979	sup: 106	usg: 106	cl: 8.55979	activeWindows: 
		--- sz: 1  len: 1  h: 1	{0.33}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.27}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.35}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.56}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{1.81}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.19}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
		--- sz: 1  len: 1  h: 1	{2.71}		STlen: 8.57347	sup: 105	usg: 105	cl: 8.57347	activeWindows: 
